,0,p_value,relevant,trigger
1448027079,0.10922486271162132,0.116365338644498,,
1448027094,0.14042350958001387,0.13899843587098715,,
1448027109,0.13138345775676685,0.07975390006648861,,
1448027124,0.12763957267468018,0.16451669550400774,,
1448027139,0.11769517674442123,0.14625188926991345,,
1448027154,0.12310546823880525,0.36697813744092667,,29. Joey caught in the barbed wire and kneeled on the field; 
1448027169,0.14992525683664482,0.1740135113078067,,joey跪下; 
1448027184,0.21834638929937167,0.4069806735621474,,
1448027199,0.2406580361963897,0.4542539270126248,,
1448027214,0.16965853076485404,0.10579467926001994,,
1448027229,0.18684567634726884,0.13128941759077206,,
1448027244,0.3018100203849023,0.06384885854282371,,
1448027259,0.3540605134102677,0.0269359681301662,True,
1448027274,0.26937515637552073,0.09487954279064356,,
1448027289,0.11420998613090055,0.29069046757961553,,
1448027304,0.03206282342011872,0.4662918484151845,,
1448027319,0.051545972901385836,0.3932771861797685,,
1448027334,0.11669167823633796,0.35936422349578423,,
1448027349,0.16403961726737648,0.013936412350599274,True,
1448027364,0.19935347457959016,0.025141996588037084,True,
1448027379,0.18621043493286574,0.20673524014260036,,
1448027394,0.10601743100567264,0.5079991010384924,,
1448027409,0.0526227324035022,0.5017663791549037,,
1448027424,0.048096682663524966,0.4410785200351042,,
1448027439,0.045668500309287874,0.5318242101956759,,
1448027454,0.04736838848098877,0.5113446003622754,,
1448027469,0.11156775248924397,0.4938419519301026,,
1448027484,0.21523146070852392,0.458498357977473,,
1448027499,0.2021350026077864,0.5173252823704385,,
1448027514,0.13615354118265618,0.37811518136449296,,30. Scene of funny conversation and end of song- hope never dies; 希望永不熄灭歌声结束; 
1448027529,0.20074250511227945,0.2283141410137605,,
1448027544,0.305749181950403,0.11524185984305887,,
1448027559,0.3004123981649533,0.05738193469466176,,
1448027574,0.4401164875328382,0.012771622750102558,True,
1448027589,0.5746787600261866,0.017968999675991408,True,
1448027604,0.30789364098959243,0.032904531236324475,True,
1448027619,0.10939895984548346,0.21388073955624634,,
1448027634,0.13252816839262166,0.2144261271066976,,
1448027649,0.1428725802328406,0.2006311471523533,,
1448027664,0.1649099868468302,0.107871478838883,,
1448027679,0.21257959234907392,0.015199446521109827,True,
1448027694,0.26249520014225475,0.006284305099668997,True,
1448027709,0.4744051473853962,0.09913793213910084,,
1448027724,0.5724948482355227,0.4449866827327989,,
1448027739,0.2939577739361962,0.44033527719874216,,
1448027754,0.12626877212228618,0.3769706067734811,,
1448027769,0.15292512529892435,0.4638518732639637,,
1448027784,0.2336581339248139,0.31872879086568284,,
1448027799,0.1947990665776052,0.3609046816657891,,
1448027814,0.06724756548185633,0.3746873640588322,,战争结束纪念日; 31. Joey reunites with Albert. End of ear appears on screen. ; 
1448027829,0.042211923199960186,0.4505278682217178,,
1448027844,0.10024248541636832,0.48103889490512497,,
1448027859,0.26871127892598284,0.004663007889322996,True,
1448027874,0.5090194743989643,0.0016340840331282255,True,
1448027889,0.3449244789526666,0.0923336190921952,,
1448027904,0.04723822877781137,0.4783105821796492,,
